Número,prioridade_label,Produto,Categoria,Grupo designado,hora_abertura,dia_semana,data_abertura,kpi_violado,risco_predito
INC8543304,P3,lhco,cat71,Team14,11,Segunda,2025-09-22,0,0.013462517
INC8543298,P2,lhvp,cat73,Team14,11,Segunda,2025-09-22,0,0.078732505
INC8543295,P3,lcem,cat76,Team05,11,Segunda,2025-09-22,0,0.018435372
INC8543291,P3,lhco,cat71,Team09,11,Segunda,2025-09-22,0,0.41052815
INC8543287,P3,lsin,cat141,Team03,11,Segunda,2025-09-22,0,0.10735243
INC8543283,P3,lsin,cat29,Team05,11,Segunda,2025-09-22,0,0.0072170687
INC8543278,P3,lsaa,cat31,Team16,11,Segunda,2025-09-22,0,0.043854024
INC8543273,P2,lhco,cat71,Team14,11,Segunda,2025-09-22,0,0.0132715525
INC8543261,P3,lrdo,cat112,Team11,11,Segunda,2025-09-22,0,0.40363255
INC8543247,P3,lcsi,cat41,Team14,10,Segunda,2025-09-22,0,0.0011775431
INC8543243,P3,lhco,cat31,Team11,10,Segunda,2025-09-22,0,0.06931929
INC8543235,P3,lcem,cat76,Team05,10,Segunda,2025-09-22,0,0.04202442
INC8543233,P3,lcle,cat103,Team11,10,Segunda,2025-09-22,0,0.013199337
INC8543232,P2,lrel,cat85,Team14,10,Segunda,2025-09-22,0,0.033810202
INC8543226,P3,lhco,cat31,Team11,10,Segunda,2025-09-22,0,0.06931929
INC8543224,P3,lhco,cat31,Team11,10,Segunda,2025-09-22,0,0.06931929
INC8543222,P3,lcem,cat31,Team11,10,Segunda,2025-09-22,0,0.0806725
INC8543208,P2,lcho,cat71,Team14,10,Segunda,2025-09-22,0,0.006542007
INC8543205,P3,lsin,cat77,Team14,10,Segunda,2025-09-22,0,0.07155387
INC8543193,P3,lhco,cat31,Team11,10,Segunda,2025-09-22,0,0.06931929
INC8543191,P3,lhco,cat85,Team11,10,Segunda,2025-09-22,0,0.13961029
INC8543190,P2,lcem,cat76,Team05,10,Segunda,2025-09-22,0,0.077289745
INC8543184,P3,lsin,cat77,Team14,9,Segunda,2025-09-22,0,0.06549748
INC8543175,P3,lhco,cat31,Team11,9,Segunda,2025-09-22,0,0.08843256
INC8543172,P2,lhvp,cat73,Team14,9,Segunda,2025-09-22,0,0.04590671
INC8543167,P2,lhvp,cat73,Team14,9,Segunda,2025-09-22,0,0.04590671
INC8543166,P3,lhco,cat71,Team14,9,Segunda,2025-09-22,0,0.03087511
INC8543164,P3,lrev,cat96,Team09,9,Segunda,2025-09-22,0,0.029363526
INC8543161,P3,lsin,cat29,Team05,9,Segunda,2025-09-22,0,0.028350981
INC8543160,P3,lhvp,cat87,Team14,9,Segunda,2025-09-22,0,0.005001805
INC8543158,P3,lhco,cat31,Team11,9,Segunda,2025-09-22,0,0.08843256
INC8543143,P3,lsin,cat29,Team05,9,Segunda,2025-09-22,0,0.028350981
INC8543137,P3,lrdo,cat111,Team11,9,Segunda,2025-09-22,0,0.073992305
INC8543129,P3,lhvp,cat87,Team14,9,Segunda,2025-09-22,0,0.005001805
INC8543128,P3,lcem,cat91,Team11,9,Segunda,2025-09-22,0,0.00963681
INC8543127,P3,lhco,cat31,Team11,9,Segunda,2025-09-22,0,0.08843256
INC8543124,P3,lrev,cat94,Team14,9,Segunda,2025-09-22,0,0.00084938644
INC8543120,P3,lhvp,cat32,Team11,9,Segunda,2025-09-22,0,0.0905347
INC8543114,P3,lhco,cat31,Team11,9,Segunda,2025-09-22,0,0.08843256
INC8543104,P3,lgoa,cat103,Team11,8,Segunda,2025-09-22,0,0.040335473
INC8543103,P2,lhvp,cat73,Team14,8,Segunda,2025-09-22,0,0.06617281
INC8543086,P3,lhco,cat31,Team11,8,Segunda,2025-09-22,0,0.09446775
INC8542974,P2,lhco,cat71,Team09,7,Segunda,2025-09-22,0,0.13582528
INC8542962,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542952,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542947,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542942,P2,lhco,cat71,Team09,7,Segunda,2025-09-22,0,0.13582528
INC8542914,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542878,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542872,P3,lhco,cat137,Team14,7,Segunda,2025-09-22,0,0.008366999
INC8542850,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542835,P2,lhvp,cat73,Team14,7,Segunda,2025-09-22,0,0.02332555
INC8542701,P2,lhvp,cat73,Team14,6,Segunda,2025-09-22,0,0.019589178
INC8542671,P3,lhco,cat137,Team14,5,Segunda,2025-09-22,0,0.005248913
INC8542645,P3,lhco,cat137,Team14,5,Segunda,2025-09-22,0,0.005248913
INC8542588,P3,lhco,cat137,Team14,5,Segunda,2025-09-22,0,0.005248913
INC8542539,P2,lhvp,cat73,Team14,5,Segunda,2025-09-22,0,0.01561352
INC8542508,P2,lrev,cat95,Team02,5,Segunda,2025-09-22,0,0.002353075
INC8542469,P3,lhco,cat137,Team14,5,Segunda,2025-09-22,0,0.005248913
INC8542455,P2,lcho,cat18,Team14,5,Segunda,2025-09-22,0,0.00020974025
INC8542397,P3,lhco,cat137,Team14,4,Segunda,2025-09-22,0,0.005580433
INC8542361,P3,lhco,cat137,Team14,4,Segunda,2025-09-22,0,0.005580433
INC8542343,P2,lcho,cat71,Team14,4,Segunda,2025-09-22,0,0.0003931494
INC8542289,P2,lcho,cat18,Team14,3,Segunda,2025-09-22,0,0.00029651803
INC8542250,P2,lhco,cat137,Team01,2,Segunda,2025-09-22,0,0.0009789258
INC8542210,P2,lcho,cat71,Team14,1,Segunda,2025-09-22,0,0.00036156626
INC8542181,P3,lhco,cat71,Team14,1,Segunda,2025-09-22,0,0.11360429
INC8542162,P2,lhco,cat71,Team14,0,Segunda,2025-09-22,0,0.012528003
INC8542151,P2,lhco,cat71,Team14,0,Segunda,2025-09-22,0,0.012528003
INC8542036,P3,lhco,cat71,Team14,20,Domingo,2025-09-21,0,0.013485722
INC8542013,P3,lrel,cat85,Team14,20,Domingo,2025-09-21,0,0.007593509
INC8542003,P2,lrev,cat97,Team14,19,Domingo,2025-09-21,0,0.00013782867
INC8541954,P3,lemg,cat85,Team11,18,Domingo,2025-09-21,0,0.4748665
INC8541940,P2,lsin,cat77,Team14,17,Domingo,2025-09-21,0,0.0053919093
INC8541937,P3,lemg,cat85,Team05,17,Domingo,2025-09-21,0,0.56028056
INC8541921,P3,lcem,cat91,Team11,17,Domingo,2025-09-21,0,0.3163989
INC8541914,P3,lcem,cat91,Team11,17,Domingo,2025-09-21,0,0.3163989
INC8541913,P3,lsin,cat77,Team14,17,Domingo,2025-09-21,0,0.0052340156
INC8541906,P3,lsin,cat77,Team14,16,Domingo,2025-09-21,0,0.0025869652
INC8541901,P3,lcem,cat91,Team11,16,Domingo,2025-09-21,0,0.140174
INC8541728,P3,lhco,cat85,Team11,13,Domingo,2025-09-21,0,0.061383627
INC8541704,P3,lsin,cat77,Team14,13,Domingo,2025-09-21,0,0.0023979864
INC8541699,P3,lhco,cat85,Team11,13,Domingo,2025-09-21,0,0.061383627
INC8541659,P2,lrev,cat96,Team14,11,Domingo,2025-09-21,0,0.001572972
INC8541637,P3,lsin,cat77,Team14,11,Domingo,2025-09-21,0,0.0032757183
INC8541632,P3,lsin,cat77,Team14,11,Domingo,2025-09-21,0,0.0032757183
INC8541605,P2,lhco,cat71,Team14,10,Domingo,2025-09-21,0,0.004354643
INC8541557,P3,lhco,cat71,Team14,8,Domingo,2025-09-21,0,0.0020660225
INC8541429,P3,lcem,cat76,Team05,6,Domingo,2025-09-21,0,0.007588562
INC8541411,P3,lcem,cat76,Team05,6,Domingo,2025-09-21,0,0.007588562
INC8541395,P3,lrel,cat123,Team14,5,Domingo,2025-09-21,0,0.0020033447
INC8541329,P3,lcho,cat137,Team14,4,Domingo,2025-09-21,0,0.0023353926
INC8541326,P3,lsin,cat77,Team14,4,Domingo,2025-09-21,0,0.005329255
INC8541302,P3,lsin,cat77,Team14,3,Domingo,2025-09-21,0,0.011313983
INC8541301,P3,lsaa,cat83,Team16,3,Domingo,2025-09-21,0,0.009052877
INC8541296,P3,lcho,cat137,Team14,3,Domingo,2025-09-21,0,0.004755613
INC8541179,P2,lsg2,cat71,Team14,1,Domingo,2025-09-21,0,0.00039071188
INC8541107,P3,lhco,cat71,Team14,0,Domingo,2025-09-21,0,0.016915841
INC8541078,P2,lclo,cat63,Team03,23,Sábado,2025-09-20,0,0.0038965105
INC8541053,P3,lrev,cat95,Team14,23,Sábado,2025-09-20,0,0.001593815
INC8540998,P2,lsin,cat141,Team09,22,Sábado,2025-09-20,0,0.0056118723
INC8540921,P3,lhco,cat71,Team14,20,Sábado,2025-09-20,0,0.042209636
INC8540919,P3,lhco,cat71,Team14,20,Sábado,2025-09-20,0,0.042209636
INC8540913,P2,lclo,cat63,Team03,20,Sábado,2025-09-20,0,0.027947169
INC8540896,P3,lsin,cat77,Team14,20,Sábado,2025-09-20,0,0.013043311
INC8540875,P2,lsin,cat77,Team14,19,Sábado,2025-09-20,0,0.0037378343
INC8540869,P2,lhco,cat137,Team17,19,Sábado,2025-09-20,0,0.0047055576
INC8540856,P3,lcem,cat76,Team11,19,Sábado,2025-09-20,0,0.30680403
INC8540826,P3,lsin,cat77,Team14,18,Sábado,2025-09-20,0,0.012880652
INC8540810,P3,lhco,cat18,Team14,17,Sábado,2025-09-20,0,0.017025236
INC8540805,P3,lcem,cat76,Team05,17,Sábado,2025-09-20,0,0.14902209
INC8540775,P3,lsin,cat77,Team14,16,Sábado,2025-09-20,0,0.005502188
INC8540772,P3,lsin,cat77,Team14,16,Sábado,2025-09-20,0,0.005502188
INC8540762,P3,lcem,cat91,Team11,16,Sábado,2025-09-20,0,0.14877903
INC8540750,P2,lrel,cat85,Team14,15,Sábado,2025-09-20,0,0.004387716
INC8540725,P3,lrev,cat97,Team14,14,Sábado,2025-09-20,0,0.0068636574
INC8540713,P3,lcem,cat76,Team05,14,Sábado,2025-09-20,0,0.025251003
INC8540696,P3,lssl,cat102,Team11,13,Sábado,2025-09-20,0,0.91567284
INC8540676,P3,lrel,cat123,Team14,13,Sábado,2025-09-20,0,0.003360722
INC8540675,P3,lhvp,cat87,Team11,13,Sábado,2025-09-20,0,0.01938948
INC8540656,P2,lexc,cat88,Team07,12,Sábado,2025-09-20,1,0.9881124
INC8540650,P3,lcem,cat76,Team05,12,Sábado,2025-09-20,0,0.014660721
INC8540641,P3,lcsi,cat41,Team14,12,Sábado,2025-09-20,0,0.0015374223
INC8540640,P3,lcsi,cat41,Team14,12,Sábado,2025-09-20,0,0.0015374223
INC8540636,P3,lsin,cat77,Team14,12,Sábado,2025-09-20,0,0.005416848
INC8540631,P3,lhvp,cat87,Team11,12,Sábado,2025-09-20,0,0.0232528
INC8540629,P3,lhco,cat71,Team11,11,Sábado,2025-09-20,0,0.22522858
INC8540619,P3,lcsi,cat41,Team14,11,Sábado,2025-09-20,0,0.0014766487
INC8540615,P3,lhco,cat71,Team11,11,Sábado,2025-09-20,0,0.22522858
INC8540614,P3,lcsi,cat41,Team14,11,Sábado,2025-09-20,0,0.0014766487
INC8540612,P3,lcsi,cat41,Team14,11,Sábado,2025-09-20,0,0.0014766487
INC8540607,P3,lhco,cat71,Team09,11,Sábado,2025-09-20,0,0.450172
INC8540600,P3,lhco,cat71,Team14,11,Sábado,2025-09-20,0,0.0038525593
INC8540598,P2,lhco,cat71,Team14,11,Sábado,2025-09-20,0,0.00778792
INC8540590,P3,lcem,cat76,Team05,10,Sábado,2025-09-20,0,0.018115865
INC8540582,P3,lsin,cat77,Team14,10,Sábado,2025-09-20,0,0.008108133
INC8540566,P3,lcem,cat76,Team05,9,Sábado,2025-09-20,0,0.05830364
INC8540548,P3,lrev,cat97,Team14,9,Sábado,2025-09-20,0,0.0006089804
INC8540534,P2,lhvp,cat73,Team14,9,Sábado,2025-09-20,0,0.005316823
INC8540521,P3,lcem,cat76,Team05,8,Sábado,2025-09-20,0,0.01794449
INC8540517,P3,lhco,cat71,Team09,8,Sábado,2025-09-20,0,0.513705
INC8540506,P3,lsin,cat77,Team14,8,Sábado,2025-09-20,0,0.0048440835
INC8540494,P3,lsin,cat77,Team14,8,Sábado,2025-09-20,0,0.0048440835
INC8540492,P3,lsin,cat77,Team14,8,Sábado,2025-09-20,0,0.0048440835
INC8540471,P2,lhco,cat71,Team14,7,Sábado,2025-09-20,0,0.0033425814
INC8540428,P2,lrev,cat97,Team14,6,Sábado,2025-09-20,0,0.00082389935
INC8540416,P2,lrev,cat97,Team14,6,Sábado,2025-09-20,0,0.00082389935
INC8540409,P3,lhco,cat71,Team14,6,Sábado,2025-09-20,0,0.004280413
INC8540364,P2,lclo,cat63,Team03,5,Sábado,2025-09-20,0,0.22286107
INC8540361,P3,lhco,cat71,Team14,5,Sábado,2025-09-20,0,0.004028822
INC8540358,P3,lclo,cat63,Team03,5,Sábado,2025-09-20,0,0.1996747
INC8540278,P2,lcem,cat76,Team05,3,Sábado,2025-09-20,0,0.0037119281
INC8539859,P3,lhco,cat85,Team11,0,Sábado,2025-09-20,0,0.33966422
INC8539854,P3,lhco,cat85,Team11,0,Sábado,2025-09-20,0,0.33966422
INC8539836,P2,lcho,cat71,Team14,0,Sábado,2025-09-20,0,0.0001407684
INC8539833,P3,lsin,cat141,Team14,0,Sábado,2025-09-20,0,0.0016928198
INC8539804,P2,lrev,cat35,Team14,23,Sexta,2025-09-19,0,0.0024001445
INC8539796,P3,lhco,cat137,Team14,23,Sexta,2025-09-19,0,0.06330397
INC8539740,P3,lsin,cat15,Team14,21,Sexta,2025-09-19,0,0.014551769
INC8539680,P2,lsin,cat24,Team02,21,Sexta,2025-09-19,0,0.011462776
INC8539616,P3,lhco,cat85,Team11,18,Sexta,2025-09-19,0,0.46772423
INC8539612,P3,lcem,cat91,Team11,18,Sexta,2025-09-19,0,0.18526003
INC8539611,P3,lhco,cat64,Team14,18,Sexta,2025-09-19,0,0.015936844
INC8539607,P3,lcem,cat76,Team05,18,Sexta,2025-09-19,0,0.12066459
INC8539588,P3,lcem,cat76,Team05,18,Sexta,2025-09-19,0,0.12066459
INC8539578,P3,lhco,cat85,Team11,18,Sexta,2025-09-19,0,0.46772423
INC8539552,P3,lhco,cat85,Team11,17,Sexta,2025-09-19,0,0.5395459
INC8539547,P2,lhco,cat71,Team14,17,Sexta,2025-09-19,0,0.0022441894
INC8539522,P3,lhco,cat31,Team11,16,Sexta,2025-09-19,0,0.24141233
INC8539520,P3,lhco,cat85,Team11,16,Sexta,2025-09-19,0,0.15164198
INC8539519,P3,lhvp,cat19,Team11,16,Sexta,2025-09-19,0,0.29014325
INC8539517,P2,lsin,cat77,Team12,16,Sexta,2025-09-19,0,0.16398264
INC8539513,P2,lsin,cat77,Team12,16,Sexta,2025-09-19,0,0.16398264
INC8539510,P3,lemg,cat85,Team05,16,Sexta,2025-09-19,0,0.0663895
INC8539504,P3,lcho,cat71,Team14,16,Sexta,2025-09-19,0,0.0019820735
INC8539492,P3,lhco,cat110,Team11,16,Sexta,2025-09-19,0,0.07321837
INC8539485,P3,lhco,cat31,Team11,16,Sexta,2025-09-19,0,0.24141233
INC8539481,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539479,P3,lhco,cat85,Team14,15,Sexta,2025-09-19,0,0.0057525504
INC8539478,P3,lhco,cat85,Team11,15,Sexta,2025-09-19,0,0.09381756
INC8539477,P3,lhco,cat85,Team11,15,Sexta,2025-09-19,0,0.09381756
INC8539467,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539466,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539459,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539455,P3,lsmt,cat103,Team11,15,Sexta,2025-09-19,0,0.4295778
INC8539450,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539448,P3,lcsi,cat41,Team14,15,Sexta,2025-09-19,0,0.001346211
INC8539444,P3,lhco,cat31,Team14,14,Sexta,2025-09-19,0,0.004781776
INC8539443,P3,lhco,cat85,Team11,14,Sexta,2025-09-19,0,0.13873257
INC8539436,P2,lcem,cat76,Team05,14,Sexta,2025-09-19,0,0.10093593
INC8539435,P3,lhco,cat71,Team14,14,Sexta,2025-09-19,0,0.013952628
INC8539426,P3,lhco,cat71,Team11,14,Sexta,2025-09-19,0,0.55021375
INC8539425,P3,lhco,cat71,Team09,14,Sexta,2025-09-19,0,0.6198719
INC8539419,P3,lrel,cat123,Team09,14,Sexta,2025-09-19,0,0.19377749
INC8539409,P3,lcsi,cat41,Team14,13,Sexta,2025-09-19,0,0.00041715268
INC8539406,P3,lcsi,cat41,Team14,13,Sexta,2025-09-19,0,0.00041715268
INC8539396,P3,lcsi,cat41,Team14,13,Sexta,2025-09-19,0,0.00041715268
INC8539392,P3,lhco,cat71,Team14,13,Sexta,2025-09-19,0,0.0018203954
INC8539388,P3,lgoa,cat103,Team11,13,Sexta,2025-09-19,0,0.10251383
INC8539382,P3,lcsi,cat41,Team14,13,Sexta,2025-09-19,0,0.00041715268
INC8539378,P3,lhvp,cat32,Team11,13,Sexta,2025-09-19,0,0.06194001
INC8539376,P3,lrdo,cat112,Team11,13,Sexta,2025-09-19,0,0.07486661
INC8539371,P3,lhco,cat31,Team11,13,Sexta,2025-09-19,0,0.04200042
INC8539352,P3,lhco,cat85,Team11,12,Sexta,2025-09-19,0,0.032265425
INC8539340,P3,lhvp,cat19,Team14,12,Sexta,2025-09-19,0,0.0009442074
INC8539337,P3,lsin,cat29,Team14,12,Sexta,2025-09-19,0,0.0019046603
INC8539318,P3,lhco,cat85,Team11,11,Sexta,2025-09-19,0,0.10124812
INC8539314,P3,lcsi,cat41,Team14,11,Sexta,2025-09-19,0,0.0005660054
INC8539312,P3,lhco,cat85,Team11,11,Sexta,2025-09-19,0,0.10124812
INC8539300,P3,lhco,cat85,Team11,11,Sexta,2025-09-19,0,0.10124812
INC8539289,P3,lrdo,cat112,Team11,11,Sexta,2025-09-19,0,0.14782467
INC8539276,P3,lrev,cat36,Team05,10,Sexta,2025-09-19,0,0.27914038
INC8539268,P3,lhco,cat31,Team11,10,Sexta,2025-09-19,0,0.13194688
INC8539250,P3,lrev,cat96,Team11,10,Sexta,2025-09-19,0,0.041883893
INC8539241,P3,lcem,cat31,Team11,9,Sexta,2025-09-19,0,0.09937137
INC8539238,P3,lhco,cat137,Team14,9,Sexta,2025-09-19,0,0.003093291
INC8539229,P3,lsin,cat17,Team15,9,Sexta,2025-09-19,0,0.003891326
INC8539228,P2,lcem,cat76,Team05,9,Sexta,2025-09-19,0,0.20013164
INC8539226,P3,lhco,cat71,Team09,9,Sexta,2025-09-19,0,0.63188
INC8539220,P2,lcho,cat137,Team14,9,Sexta,2025-09-19,0,0.0028521747
INC8539205,P3,lemn,cat45,Team05,9,Sexta,2025-09-19,0,0.14095175
INC8539203,P3,lhco,cat85,Team11,9,Sexta,2025-09-19,0,0.11932583
INC8539194,P3,lgoa,cat103,Team11,9,Sexta,2025-09-19,0,0.15489599
INC8539182,P3,lcem,cat31,Team11,8,Sexta,2025-09-19,0,0.033236828
INC8539177,P3,lhco,cat71,Team11,8,Sexta,2025-09-19,0,0.20812126
INC8539146,P3,lhco,cat31,Team11,8,Sexta,2025-09-19,0,0.08580964
INC8539136,P3,lrev,cat31,Team11,8,Sexta,2025-09-19,0,0.4081481
INC8539115,P3,lcem,cat76,Team05,7,Sexta,2025-09-19,0,0.006157703
INC8539090,P3,lsin,cat77,Team14,6,Sexta,2025-09-19,0,0.0055121016
INC8539072,P3,lsin,cat77,Team14,6,Sexta,2025-09-19,0,0.0055121016
INC8539057,P3,lvpk,cat7,Team03,5,Sexta,2025-09-19,0,0.11724545
INC8539022,P2,lsin,cat77,Team14,4,Sexta,2025-09-19,0,0.0099195875
INC8539018,P3,lssl,cat102,Team11,3,Sexta,2025-09-19,0,0.018861078
INC8539001,P2,lcem,cat76,Team05,3,Sexta,2025-09-19,0,0.0047545163
INC8538992,P2,lsd0,cat85,Team12,3,Sexta,2025-09-19,0,0.041300338
INC8538988,P3,lsin,cat77,Team14,3,Sexta,2025-09-19,0,0.023059947
INC8538987,P2,lsin,cat77,Team14,3,Sexta,2025-09-19,0,0.010184952
INC8538979,P3,lcem,cat76,Team05,2,Sexta,2025-09-19,0,0.010404135
INC8538975,P3,lcem,cat76,Team05,2,Sexta,2025-09-19,0,0.010404135
INC8538939,P3,lhco,cat85,Team14,1,Sexta,2025-09-19,0,0.15507577
INC8538938,P3,lhco,cat71,Team14,1,Sexta,2025-09-19,0,0.031723026
INC8538924,P2,lcho,cat71,Team14,1,Sexta,2025-09-19,0,0.00021768053
INC8538919,P3,lsin,cat141,Team14,1,Sexta,2025-09-19,0,0.0012644003
INC8538918,P3,lhco,cat85,Team11,1,Sexta,2025-09-19,0,0.35888553
INC8538883,P2,lcho,cat71,Team14,0,Sexta,2025-09-19,0,0.00016200409
INC8538877,P3,lsin,cat77,Team14,23,Quinta,2025-09-18,0,0.0033495652
INC8538848,P3,lsin,cat77,Team14,22,Quinta,2025-09-18,0,0.004871914
INC8538808,P3,lhco,cat85,Team11,22,Quinta,2025-09-18,0,0.32060543
INC8538804,P3,lcem,cat91,Team11,22,Quinta,2025-09-18,0,0.034796767
INC8538796,P3,lsin,cat77,Team14,21,Quinta,2025-09-18,0,0.012385849
INC8538792,P3,lcem,cat91,Team11,21,Quinta,2025-09-18,0,0.048750505
INC8538791,P3,lhco,cat85,Team11,21,Quinta,2025-09-18,0,0.39397845
INC8538785,P3,lsin,cat77,Team14,21,Quinta,2025-09-18,0,0.012385849
INC8538768,P2,lhvp,cat73,Team14,21,Quinta,2025-09-18,0,0.0034595022
INC8538760,P3,lhco,cat71,Team14,21,Quinta,2025-09-18,0,0.029651742
INC8538758,P3,lhco,cat71,Team11,21,Quinta,2025-09-18,0,0.6615838
INC8538755,P3,lcem,cat76,Team05,20,Quinta,2025-09-18,0,0.22268538
INC8538743,P3,lhco,cat85,Team11,20,Quinta,2025-09-18,0,0.2087537
INC8538718,P3,lvps,cat74,Team14,20,Quinta,2025-09-18,0,0.008528313
INC8538713,P3,lrel,cat135,Team05,20,Quinta,2025-09-18,0,0.22488742
INC8538707,P3,lhco,cat85,Team11,19,Quinta,2025-09-18,0,0.24791428
INC8538694,P2,lhco,cat71,Team14,19,Quinta,2025-09-18,0,0.0009901064
INC8538663,P3,lsin,cat77,Team12,18,Quinta,2025-09-18,0,0.39423507
INC8538632,P3,lhco,cat31,Team11,17,Quinta,2025-09-18,0,0.15942337
INC8538627,P2,lcho,cat71,Team14,17,Quinta,2025-09-18,0,0.0018663745
INC8538623,P3,lrev,cat31,Team11,17,Quinta,2025-09-18,0,0.45143434
INC8538618,P3,lsin,cat29,Team05,17,Quinta,2025-09-18,0,0.011165726
INC8538617,P3,lhco,cat31,Team11,17,Quinta,2025-09-18,0,0.15942337
INC8538601,P3,lwpl,cat92,Team11,16,Quinta,2025-09-18,0,0.06007537
INC8538597,P2,lhco,cat71,Team08,16,Quinta,2025-09-18,1,0.8026648
INC8538575,P3,lcem,cat76,Team05,16,Quinta,2025-09-18,0,0.16592185
INC8538572,P3,lsin,cat20,Team02,16,Quinta,2025-09-18,0,0.011789815
INC8538556,P3,lhco,cat31,Team11,15,Quinta,2025-09-18,0,0.16192636
INC8538543,P2,lhco,cat71,Team14,15,Quinta,2025-09-18,0,0.0055616903
INC8538535,P3,lhco,cat31,Team11,15,Quinta,2025-09-18,0,0.16192636
INC8538522,P3,lrev,cat97,Team14,15,Quinta,2025-09-18,0,0.0028545328
INC8538518,P3,lhco,cat31,Team09,15,Quinta,2025-09-18,0,0.1597507
INC8538490,P3,lhco,cat85,Team11,14,Quinta,2025-09-18,0,0.1215277
INC8538479,P3,lcsi,cat41,Team14,14,Quinta,2025-09-18,0,0.0017199682
INC8538471,P3,lcsi,cat41,Team14,14,Quinta,2025-09-18,0,0.0017199682
INC8538465,P3,lcsi,cat41,Team14,14,Quinta,2025-09-18,0,0.0017199682
INC8538460,P2,lrev,cat98,Team10,14,Quinta,2025-09-18,0,0.063501246
INC8538447,P3,lrdo,cat112,Team11,13,Quinta,2025-09-18,0,0.34686536
INC8538446,P3,lhco,cat71,Team14,13,Quinta,2025-09-18,0,0.0015178872
INC8538441,P3,lhvp,cat87,Team11,13,Quinta,2025-09-18,0,0.0083057145
INC8538432,P3,lgoa,cat103,Team11,13,Quinta,2025-09-18,0,0.4025369
INC8538425,P3,lhvp,cat87,Team11,13,Quinta,2025-09-18,0,0.0083057145
INC8538420,P3,lhco,cat31,Team09,12,Quinta,2025-09-18,0,0.07219471
INC8538416,P3,lhvp,cat138,Team14,12,Quinta,2025-09-18,0,0.0009753239
INC8538413,P3,lrev,cat96,Team14,12,Quinta,2025-09-18,0,0.0006244138
INC8538405,P3,lsin,cat24,Team11,12,Quinta,2025-09-18,0,0.33855233
INC8538402,P3,lcem,cat31,Team11,12,Quinta,2025-09-18,0,0.33773962
INC8538399,P3,lhco,cat31,Team11,12,Quinta,2025-09-18,0,0.039403822
INC8538392,P3,lcem,cat91,Team11,12,Quinta,2025-09-18,0,0.13093917
INC8538387,P3,lhco,cat31,Team11,11,Quinta,2025-09-18,0,0.10096068
INC8538371,P3,lhco,cat31,Team11,11,Quinta,2025-09-18,0,0.10096068
INC8538369,P3,lsin,cat29,Team11,11,Quinta,2025-09-18,0,0.15207013
INC8538355,P3,lhvp,cat73,Team12,11,Quinta,2025-09-18,0,0.1472467
INC8538348,P3,lcem,cat31,Team11,11,Quinta,2025-09-18,0,0.3829466
INC8538347,P3,lcem,cat31,Team11,11,Quinta,2025-09-18,0,0.3829466
INC8538339,P2,lhvp,cat73,Team14,11,Quinta,2025-09-18,0,0.01322459
INC8538332,P3,lwpl,cat92,Team11,10,Quinta,2025-09-18,0,0.01629601
INC8538330,P3,lcem,cat31,Team11,10,Quinta,2025-09-18,0,0.5285728
INC8538314,P3,lhvp,cat73,Team14,10,Quinta,2025-09-18,0,0.013093545
INC8538313,P3,lhco,cat71,Team14,10,Quinta,2025-09-18,0,0.009021371
INC8538309,P3,lsin,cat77,Team11,10,Quinta,2025-09-18,0,0.35984746
INC8538305,P3,lhco,cat31,Team11,10,Quinta,2025-09-18,0,0.15862782
INC8538293,P3,lhco,cat31,Team11,10,Quinta,2025-09-18,0,0.15862782
INC8538286,P3,lsaa,cat31,Team11,10,Quinta,2025-09-18,0,0.7450516
INC8538281,P3,lcem,cat76,Team05,10,Quinta,2025-09-18,0,0.083495565
INC8538279,P3,lhco,cat31,Team11,9,Quinta,2025-09-18,0,0.08064835
INC8538274,P3,lcem,cat91,Team11,9,Quinta,2025-09-18,0,0.060455654
INC8538269,P3,lrev,cat94,Team09,9,Quinta,2025-09-18,0,0.056747388
INC8538261,P3,lhco,cat85,Team11,9,Quinta,2025-09-18,0,0.14581016
INC8538251,P2,khhc,cat53,Team12,9,Quinta,2025-09-18,0,0.04863255
INC8538218,P3,lhco,cat31,Team11,8,Quinta,2025-09-18,0,0.092624895
INC8538216,P3,lcem,cat91,Team05,8,Quinta,2025-09-18,0,0.09351498
INC8538213,P3,lsin,cat29,Team11,8,Quinta,2025-09-18,0,0.04401885
INC8538209,P3,lcsi,cat41,Team14,8,Quinta,2025-09-18,0,0.0011193708
INC8538207,P3,lcem,cat31,Team11,8,Quinta,2025-09-18,0,0.08383932
